id,heduc,heblack,mixed,years,div,agediff
15975,15-Dec,1,0,6.919,0,Peer
15994,15-Dec,1,0,1.897,0,OlderHusband
16005,<12,1,1,18.992,0,Peer
16013,<12,1,0,19.107,0,Peer
16020,<12,1,0,9.974,0,OlderHusband
16024,15-Dec,1,0,5.733,1,Peer
16031,15-Dec,0,1,13.173,0,Peer
16053,15-Dec,1,0,11.069,0,Peer
16062,15-Dec,0,1,5.418,1,Peer
16071,>15,1,1,6.7895,1,Peer
16075,<12,0,0,7.001,0,Peer
16077,<12,1,0,24.999,0,Peer
16079,<12,1,1,46.65,0,Peer
16087,>15,1,0,0.956,0,OlderHusband
16104,15-Dec,1,0,5.7495,1,Peer
16122,15-Dec,1,0,13.383,0,OlderHusband
16125,15-Dec,0,0,15.997,0,Peer
16127,15-Dec,0,0,34.809,0,Peer
16130,15-Dec,0,0,34.809,0,Peer
16134,<12,0,0,9.93,0,Peer
16140,15-Dec,0,0,2.075,1,OlderWife
16141,15-Dec,0,0,9.93,0,Peer
16144,15-Dec,0,1,24.999,0,Peer
16146,15-Dec,1,1,36.586,0,Peer
16152,<12,1,0,2.3055,1,Peer
16155,15-Dec,1,0,19.37,0,Peer
16160,<12,1,1,49.287,0,Peer
16166,>15,0,0,10.086,1,Peer
16167,>15,0,0,11.159,0,Peer
16171,<12,0,0,6.597,1,Peer
16173,<12,1,1,30.5285,1,Peer
16176,15-Dec,0,1,31.918,1,Peer
16206,15-Dec,0,1,30.018,0,Peer
16208,<12,1,0,9.9,1,Peer
16217,<12,0,1,6.886,0,Peer
16218,15-Dec,1,0,6.886,0,Peer
16228,15-Dec,1,0,0.862,0,OlderHusband
16232,15-Dec,1,1,0.999,0,Peer
16246,<12,0,1,3.11,0,Peer
16258,15-Dec,0,1,16,1,Peer
16262,<12,1,1,0.58,1,Peer
16269,<12,0,0,27.001,0,Peer
16271,<12,0,0,6.166,1,Peer
16273,<12,0,1,14.2095,1,Peer
16276,<12,0,1,18.667,0,Peer
16281,15-Dec,1,1,30.91,0,Peer
16287,15-Dec,1,0,3.751,1,OlderHusband
16291,15-Dec,1,0,3.751,1,OlderHusband
16296,<12,0,1,5.67,1,Peer
16300,<12,1,1,5.4185,1,Peer
16314,15-Dec,0,1,5.038,0,Peer
16318,<12,0,1,5.67,1,Peer
16323,15-Dec,1,0,7.786,0,Peer
16330,<12,1,0,6.995,0,Peer
16336,15-Dec,1,0,6.995,0,OlderHusband
16341,15-Dec,1,1,8,1,Peer
16342,>15,1,1,8,1,OlderHusband
16347,<12,1,1,6.1655,1,Peer
16349,15-Dec,1,0,5.002,0,Peer
16358,15-Dec,0,0,20.167,1,Peer
16364,15-Dec,0,0,25.752,0,Peer
16367,<12,0,1,20,0,Peer
16369,<12,1,1,18.998,0,Peer
16386,<12,1,1,13.002,0,Peer
16397,<12,1,0,8.427,1,OlderHusband
16403,<12,1,0,4.832,1,OlderWife
16406,15-Dec,1,0,4.832,1,OlderHusband
16412,<12,0,1,23.2935,1,Peer
16415,<12,0,1,25.123,0,Peer
16428,<12,1,1,2.1275,1,Peer
16429,<12,0,1,15.0855,1,Peer
16436,15-Dec,1,1,4.942,0,Peer
16440,>15,0,0,19.146,0,Peer
16445,15-Dec,0,0,5.9575,1,Peer
16448,15-Dec,0,1,33.859,0,Peer
16454,<12,0,1,9.977,0,Peer
16457,<12,0,1,20.3285,1,Peer
16466,<12,1,1,7.299,0,Peer
16472,15-Dec,1,0,4.249,0,OlderHusband
16474,15-Dec,1,1,49.834,0,Peer
16478,15-Dec,1,0,6.85,0,OlderHusband
16485,15-Dec,1,1,7.299,0,Peer
16487,<12,1,0,24.999,0,Peer
16489,<12,1,1,39.247,0,Peer
16494,15-Dec,0,1,16.444,0,Peer
16509,15-Dec,1,0,9.405,0,OlderHusband
16517,15-Dec,1,0,6.617,0,Peer
16533,<12,1,1,18.374,0,Peer
16537,<12,1,0,18.374,0,Peer
16557,15-Dec,0,1,24,0,Peer
16559,<12,1,1,10.001,0,Peer
16562,<12,0,1,10.001,0,Peer
16564,<12,1,1,49.35,0,Peer
16569,15-Dec,1,0,6.877,0,Peer
16576,15-Dec,1,1,6.954,1,Peer
16582,15-Dec,1,0,11.847,0,OlderHusband
16592,<12,0,1,4.068,0,Peer
16594,<12,1,0,19.88,0,Peer
16598,15-Dec,1,0,4.068,0,OlderHusband
16600,<12,1,1,18.905,1,Peer
16603,<12,0,1,36.58,0,Peer
16608,15-Dec,0,1,2.908,0,Peer
16611,<12,1,1,6.664,1,Peer
16613,<12,1,1,10.998,1,Peer
16626,15-Dec,0,1,14.762,0,Peer
16631,15-Dec,1,1,10.962,0,Peer
16633,15-Dec,0,1,17.758,0,Peer
16636,<12,1,0,0.816,0,OlderWife
16638,<12,1,0,17.7465,1,Peer
16640,<12,1,1,28.419,0,Peer
16643,<12,0,1,26.582,0,Peer
16652,<12,1,1,4.134,1,Peer
16654,15-Dec,0,1,15.959,0,Peer
16658,<12,1,0,6.888,0,Peer
16667,15-Dec,1,0,3.2825,1,Peer
16669,<12,1,0,41.391,0,Peer
16679,>15,0,0,13.196,0,Peer
16685,>15,0,0,25.886,0,Peer
16686,15-Dec,0,0,25.886,0,Peer
16689,15-Dec,0,1,9.6535,1,Peer
16691,<12,1,1,59.452,0,Peer
16695,15-Dec,0,1,21.93,0,Peer
16699,<12,1,1,6.59,1,Peer
16706,>15,1,0,7.915,0,Peer
16709,15-Dec,0,1,32.621,0,Peer
16713,<12,0,1,22.858,0,Peer
16715,<12,1,0,29.478,0,Peer
16717,<12,1,1,21.584,1,Peer
16720,<12,0,1,28.9365,1,Peer
16724,15-Dec,0,1,3.083,1,Peer
16731,<12,1,0,12.89,0,Peer
16733,>15,1,0,16.95,0,Peer
16735,15-Dec,1,1,5.032,1,Peer
16737,<12,1,1,40.98,0,Peer
16741,<12,1,0,2.6635,1,OlderWife
16746,<12,1,1,8.616,1,Peer
16750,15-Dec,1,1,12.671,1,Peer
16769,15-Dec,1,1,16.216,0,Peer
16780,15-Dec,1,0,4.17,1,Peer
16788,15-Dec,1,0,1.314,0,OlderHusband
16797,<12,0,1,11.4115,1,Peer
16809,15-Dec,1,0,22.93,0,OlderHusband
16821,<12,0,1,19.001,0,Peer
16830,15-Dec,1,0,9.413,1,OlderHusband
16843,15-Dec,0,1,41.158,0,Peer
16851,>15,1,1,2.094,0,Peer
16855,<12,0,0,22.346,0,Peer
16865,<12,1,0,0.301,0,OlderHusband
16880,<12,1,0,0.301,0,OlderHusband
16882,15-Dec,1,1,28.342,0,Peer
16887,15-Dec,0,1,8.942,0,Peer
16892,<12,0,1,36.474,0,Peer
16900,15-Dec,1,1,3.8355,1,Peer
16904,<12,1,1,27.88,0,Peer
16908,<12,1,0,1.418,0,OlderHusband
16914,<12,1,0,0.728,0,OlderHusband
16916,<12,1,1,28.882,0,Peer
16930,<12,1,1,24.334,1,Peer
16939,<12,1,0,13.079,0,Peer
16942,15-Dec,1,1,19.075,0,Peer
16944,<12,1,1,49.963,0,Peer
16955,<12,0,1,41.361,0,Peer
16961,>15,0,1,25.572,0,Peer
16965,<12,0,1,50.157,0,Peer
16971,>15,0,0,24.931,0,Peer
16981,15-Dec,0,0,11.239,1,Peer
16985,<12,0,0,20.912,0,Peer
16996,>15,0,0,20.085,0,Peer
17001,15-Dec,0,0,6.9185,1,OlderWife
17003,15-Dec,0,0,13.5825,1,Peer
17009,15-Dec,0,0,6.653,1,OlderHusband
17018,15-Dec,0,0,3.918,0,OlderHusband
17024,15-Dec,0,1,3.5485,1,Peer
17033,<12,1,0,8.485,0,OlderHusband
17035,<12,1,1,17.892,0,Peer
17041,<12,1,0,22.6555,1,Peer
17045,>15,1,0,1.541,0,Peer
17053,<12,0,0,12.0905,1,Peer
17057,15-Dec,0,0,18.086,0,Peer
17060,15-Dec,0,0,18.086,0,Peer
17063,<12,0,1,10.166,0,Peer
17069,<12,1,1,10.0865,1,Peer
17071,<12,1,0,17.3855,1,Peer
17073,15-Dec,1,1,14.001,0,Peer
17076,15-Dec,0,1,13.251,1,Peer
17081,<12,1,1,14.04,1,Peer
17089,<12,0,0,15.781,0,OlderHusband
17090,<12,0,0,2.6475,1,Peer
17092,15-Dec,0,0,22.1625,1,Peer
17112,<12,0,1,24.917,0,Peer
17125,<12,1,0,13.06,0,Peer
17131,15-Dec,1,0,10.932,1,Peer
17134,15-Dec,1,0,13.06,0,Peer
17136,<12,1,1,51.666,0,Peer
17141,15-Dec,1,0,17.013,0,Peer
17144,15-Dec,0,1,28.37,0,Peer
17148,<12,1,1,4.318,0,Peer
17157,15-Dec,0,1,6.4175,1,Peer
17162,15-Dec,1,0,1.227,0,Peer
17163,<12,1,0,0.986,0,OlderWife
17173,<12,1,0,7.097,0,OlderWife
17175,<12,0,1,36.9885,1,Peer
17180,15-Dec,1,0,12.945,0,OlderHusband
17190,<12,1,1,1.966,1,Peer
17211,15-Dec,0,0,2.913,0,Peer
17219,<12,0,1,31.567,0,Peer
17226,<12,1,1,4.156,1,Peer
17229,<12,1,0,16.434,1,Peer
17231,15-Dec,1,0,6.382,1,Peer
17233,<12,1,0,19.003,0,Peer
17237,<12,1,0,33.651,0,OlderHusband
17242,<12,0,1,27.264,0,Peer
17249,<12,0,1,6.319,0,Peer
17255,15-Dec,1,0,13.415,0,OlderWife
17264,15-Dec,0,1,4.457,0,Peer
17271,<12,1,1,0.444,0,Peer
17272,>15,1,0,8.5855,1,Peer
17275,15-Dec,0,1,15.828,0,Peer
17280,15-Dec,1,1,17.144,0,Peer
17283,<12,0,1,44.747,0,Peer
17290,<12,1,0,4.372,0,Peer
17294,15-Dec,1,0,7.269,0,OlderHusband
17302,15-Dec,0,1,18.73,0,Peer
